date,sku,product,category,channel,region,unit_price,unit_cost,promotion,discount_pct,marketing_spend_idr,units_sold,net_revenue_idr,gross_profit_idr
2025-05-19,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,3029510.449446735,46,6854000,4922000
2025-05-26,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,1303201.7366875196,37,5513000,3959000
2025-06-02,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,1,0.15,2827140.349381507,54,6839100,4571100
2025-06-09,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,939603.6044073042,38,5662000,4066000
2025-06-16,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,1697552.0737523988,50,7450000,5350000
2025-06-23,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,3302701.1939740474,34,5066000,3638000
2025-06-30,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,2472494.8230250576,31,4619000,3317000
2025-07-07,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,806801.0224099929,34,5066000,3638000
2025-07-14,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,1958615.5436934903,39,5811000,4173000
2025-07-21,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,2042512.7989341037,47,7003000,5029000
2025-07-28,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,1388482.6429327705,33,4917000,3531000
2025-08-04,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,2063172.911706351,36,5364000,3852000
2025-08-11,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,2200886.7427408877,32,4768000,3424000
2025-08-18,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,1296285.572711134,33,4917000,3531000
2025-08-25,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,2246804.7708409284,36,5364000,3852000
2025-09-01,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,2712624.3293820624,37,5513000,3959000
2025-09-08,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,914709.2019358096,24,3576000,2568000
2025-09-15,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,928149.4948174956,39,5811000,4173000
2025-09-22,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,1200169.3735013513,41,6109000,4387000
2025-09-29,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,2000846.6005035057,43,6407000,4601000
2025-10-06,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,2380115.185502357,50,7450000,5350000
2025-10-13,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,1613502.9917021303,29,4321000,3103000
2025-10-20,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,2117594.2004676284,46,6854000,4922000
2025-10-27,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,2163957.279691583,38,5662000,4066000
2025-11-03,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,2645054.6710634343,52,7748000,5564000
2025-11-10,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,2283874.980689073,68,10132000,7276000
2025-11-17,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,1,0.2,1453032.778268379,93,11085600,7179600
2025-11-24,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,2183213.551736885,48,7152000,5136000
2025-12-01,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,2299172.1259278175,72,10728000,7704000
2025-12-08,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,2976116.503352598,54,8046000,5778000
2025-12-15,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,2184868.9018259295,41,6109000,4387000
2025-12-22,MUP-02,Cushion Foundation,Makeup,Beauty Store,Sumatra,149000,42000,0,0.0,1221958.323806776,48,7152000,5136000
2024-01-01,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,1,0.2,3209820.553239116,32,3814400,2470400
2024-01-08,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1475177.8408119523,23,3427000,2461000
2024-01-15,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,763476.4131992036,27,4023000,2889000
2024-01-22,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1831020.272600995,20,2980000,2140000
2024-01-29,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1261280.5576883024,24,3576000,2568000
2024-02-05,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1818450.5048408026,34,5066000,3638000
2024-02-12,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1518225.262005963,25,3725000,2675000
2024-02-19,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,1,0.1,2007647.1925230671,39,5229900,3591900
2024-02-26,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1346706.9479381137,22,3278000,2354000
2024-03-04,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1610840.0992200263,47,7003000,5029000
2024-03-11,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1984151.0798519482,39,5811000,4173000
2024-03-18,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,434512.70371418714,39,5811000,4173000
2024-03-25,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1670773.4710218743,50,7450000,5350000
2024-04-01,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1687263.9615223503,38,5662000,4066000
2024-04-08,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1421808.4346448537,36,5364000,3852000
2024-04-15,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,1,0.2,2440264.52745843,62,7390400,4786400
2024-04-22,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2573766.7580950833,44,6556000,4708000
2024-04-29,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2542299.684222376,50,7450000,5350000
2024-05-06,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1591401.1512099642,34,5066000,3638000
2024-05-13,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1364495.424178127,29,4321000,3103000
2024-05-20,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2787492.8808164955,23,3427000,2461000
2024-05-27,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,982164.2702186895,36,5364000,3852000
2024-06-03,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2291972.2972465768,30,4470000,3210000
2024-06-10,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2186522.839326587,28,4172000,2996000
2024-06-17,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,1,0.2,2264721.9840742275,37,4410400,2856400
2024-06-24,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,1,0.15,2529512.26036846,39,4939350,3301350
2024-07-01,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,3247553.870994853,28,4172000,2996000
2024-07-08,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,938960.2034886932,22,3278000,2354000
2024-07-15,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2580079.8110735896,30,4470000,3210000
2024-07-22,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2387088.0164477113,33,4917000,3531000
2024-07-29,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,3095227.8587896316,28,4172000,2996000
2024-08-05,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1432290.9164959237,27,4023000,2889000
2024-08-12,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2465589.7183809825,24,3576000,2568000
2024-08-19,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2495666.623824768,24,3576000,2568000
2024-08-26,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,1,0.1,3611907.7472184645,33,4425300,3039300
2024-09-02,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,1,0.15,1840249.6217930461,27,3419550,2285550
2024-09-09,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,3138238.080334198,24,3576000,2568000
2024-09-16,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,3110374.2904849676,24,3576000,2568000
2024-09-23,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1396627.8810937211,25,3725000,2675000
2024-09-30,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2602822.475334284,28,4172000,2996000
2024-10-07,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1439866.4964148463,28,4172000,2996000
2024-10-14,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2311814.868607885,26,3874000,2782000
2024-10-21,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1482303.5624851866,24,3576000,2568000
2024-10-28,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2077711.424114481,28,4172000,2996000
2024-11-04,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1802318.688703991,36,5364000,3852000
2024-11-11,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1974137.303597037,32,4768000,3424000
2024-11-18,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2260918.397877673,29,4321000,3103000
2024-11-25,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2417867.250993541,33,4917000,3531000
2024-12-02,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1597558.0419279004,30,4470000,3210000
2024-12-09,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1485081.7218899606,31,4619000,3317000
2024-12-16,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1632563.1564098848,38,5662000,4066000
2024-12-23,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2045018.7916000853,50,7450000,5350000
2024-12-30,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1483355.3234096086,31,4619000,3317000
2025-01-06,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1820146.5069368423,35,5215000,3745000
2025-01-13,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,1,0.1,1282671.0255775866,43,5766300,3960300
2025-01-20,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2592084.590059722,32,4768000,3424000
2025-01-27,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,1,0.2,2837375.223307293,37,4410400,2856400
2025-02-03,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,1,0.1,2093507.0183203158,52,6973200,4789200
2025-02-10,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1705805.5744155655,28,4172000,2996000
2025-02-17,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,1,0.1,2866923.0445044767,31,4157100,2855100
2025-02-24,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1069952.2207058866,37,5513000,3959000
2025-03-03,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1477517.438377891,52,7748000,5564000
2025-03-10,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1247688.90954048,31,4619000,3317000
2025-03-17,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1580156.713573683,51,7599000,5457000
2025-03-24,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,1,0.15,2292289.770751489,58,7345700,4909700
2025-03-31,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,1,0.2,1339952.63100311,65,7748000,5018000
2025-04-07,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1581754.3020207973,50,7450000,5350000
2025-04-14,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,3187860.8069359106,25,3725000,2675000
2025-04-21,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2945329.420787412,54,8046000,5778000
2025-04-28,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1874440.330185362,49,7301000,5243000
2025-05-05,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1859941.2060480893,39,5811000,4173000
2025-05-12,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2224693.601856532,39,5811000,4173000
2025-05-19,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1558346.9145988293,35,5215000,3745000
2025-05-26,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1950182.233849249,38,5662000,4066000
2025-06-02,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1186659.3606923241,35,5215000,3745000
2025-06-09,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2469606.4144060635,28,4172000,2996000
2025-06-16,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1925992.1174516042,21,3129000,2247000
2025-06-23,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,1,0.2,2988192.182983554,39,4648800,3010800
2025-06-30,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2228281.6273772535,44,6556000,4708000
2025-07-07,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,1,0.2,3283777.4390757647,42,5006400,3242400
2025-07-14,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1241569.3773409545,27,4023000,2889000
2025-07-21,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,3241566.6040132656,27,4023000,2889000
2025-07-28,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2982522.741795803,25,3725000,2675000
2025-08-04,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2176750.692559888,30,4470000,3210000
2025-08-11,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,1,0.15,1590277.10991557,29,3672850,2454850
2025-08-18,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1914396.7211206392,27,4023000,2889000
2025-08-25,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1756557.3584259502,28,4172000,2996000
2025-09-01,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1944800.36930676,23,3427000,2461000
2025-09-08,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2078275.1406795827,21,3129000,2247000
2025-09-15,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,1,0.1,2137595.1715644975,33,4425300,3039300
2025-09-22,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1709959.8100694036,27,4023000,2889000
2025-09-29,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,1,0.2,2127756.776870342,30,3576000,2316000
2025-10-06,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,0.0,23,3427000,2461000
2025-10-13,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,1,0.1,1566928.4629045571,36,4827600,3315600
2025-10-20,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1280705.6009866842,17,2533000,1819000
2025-10-27,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1329296.46602375,20,2980000,2140000
2025-11-03,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1765983.1237401946,51,7599000,5457000
2025-11-10,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2259571.0364319193,36,5364000,3852000
2025-11-17,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1720807.6646753636,39,5811000,4173000
2025-11-24,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2367559.1512466553,39,5811000,4173000
2025-12-01,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1009608.6046827768,43,6407000,4601000
2025-12-08,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1654393.2856071054,39,5811000,4173000
2025-12-15,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,1692430.4672850803,45,6705000,4815000
2025-12-22,MUP-02,Cushion Foundation,Makeup,Beauty Store,Bali-Nusra,149000,42000,0,0.0,2389964.4527632287,49,7301000,5243000
2024-01-01,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,15798.812972123154,92,8188000,5888000
2024-01-08,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,1,0.15,1456118.2841507788,105,7943250,5318250
2024-01-15,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,2071933.425698214,97,8633000,6208000
2024-01-22,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1648334.106712291,72,6408000,4608000
2024-01-29,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1617740.454726056,87,7743000,5568000
2024-02-05,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,2850755.7122819778,132,11748000,8448000
2024-02-12,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,3028304.6398523855,110,9790000,7040000
2024-02-19,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,2823638.380750214,92,8188000,5888000
2024-02-26,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,1,0.1,2845011.2183896382,105,8410500,5785500
2024-03-04,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1604280.8848905747,107,9523000,6848000
2024-03-11,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,1,0.1,1144481.6977589289,184,14738400,10138400
2024-03-18,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1305542.0960171237,131,11659000,8384000
2024-03-25,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1969489.292450668,105,9345000,6720000
2024-04-01,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,1,0.2,1593270.8077635835,212,15094400,9794400
2024-04-08,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,2162029.076216641,117,10413000,7488000
2024-04-15,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,1,0.2,1548522.847828497,160,11392000,7392000
2024-04-22,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1038064.8901590849,113,10057000,7232000
2024-04-29,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1806779.5807657195,113,10057000,7232000
2024-05-06,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,2546061.794074521,54,4806000,3456000
2024-05-13,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,2114053.4474924398,118,10502000,7552000
2024-05-20,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1904792.6424160427,85,7565000,5440000
2024-05-27,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,1,0.2,1454538.0356900543,158,11249600,7299600
2024-06-03,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,2769181.9684698517,113,10057000,7232000
2024-06-10,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1972184.8430390586,64,5696000,4096000
2024-06-17,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,1,0.2,288591.41362982354,92,6550400,4250400
2024-06-24,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,580957.7700725892,84,7476000,5376000
2024-07-01,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,1,0.1,817150.7870128565,105,8410500,5785500
2024-07-08,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1631303.16053739,70,6230000,4480000
2024-07-15,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1779020.9265750432,114,10146000,7296000
2024-07-22,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,1,0.15,1840077.971233023,118,8926700,5976700
2024-07-29,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1439278.9946989426,85,7565000,5440000
2024-08-05,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1752890.7281509435,73,6497000,4672000
2024-08-12,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1149511.5164223397,90,8010000,5760000
2024-08-19,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1408512.250469673,101,8989000,6464000
2024-08-26,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,2254201.141347083,86,7654000,5504000
2024-09-02,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,1,0.2,2258187.669165619,109,7760800,5035800
2024-09-09,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1013831.3429261356,103,9167000,6592000
2024-09-16,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,1,0.1,2352021.1026334665,78,6247800,4297800
2024-09-23,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,700608.0598635969,83,7387000,5312000
2024-09-30,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,2854296.1448567123,86,7654000,5504000
2024-10-07,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1907457.0523458798,84,7476000,5376000
2024-10-14,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1709704.7689949325,52,4628000,3328000
2024-10-21,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,887195.5779548486,78,6942000,4992000
2024-10-28,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1136274.6821068905,69,6141000,4416000
2024-11-04,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1663319.6513933751,107,9523000,6848000
2024-11-11,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,2933714.8162609655,129,11481000,8256000
2024-11-18,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1627014.118766306,106,9434000,6784000
2024-11-25,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1284100.0305569482,93,8277000,5952000
2024-12-02,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1619697.5460856454,107,9523000,6848000
2024-12-09,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,1,0.15,1527743.7400439598,140,10591000,7091000
2024-12-16,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,3604943.172232014,135,12015000,8640000
2024-12-23,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,2593819.551250676,129,11481000,8256000
2024-12-30,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1893638.4532440624,131,11659000,8384000
2025-01-06,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,611367.1090814814,79,7031000,5056000
2025-01-13,HRC-01,Anti-Hairfall Shampoo,Haircare,Marketplace,Java,89000,25000,0,0.0,1685554.6121786386,146,12994000,9344000
